-3.997420668601989746e-01,-2.853409647941589355e-01,2.928918004035949707e-01,-2.705810070037841797e-01,-1.066705733537673950e-01,-1.865421235561370850e-01,-2.579936087131500244e-01,-1.007614970207214355e+00,-2.672738432884216309e-01,-3.314557671546936035e-01,-2.288522869348526001e-01,-4.556272551417350769e-02,8.952330946922302246e-01,1.558779835700988770e+00,-2.475626766681671143e-01,3.288371562957763672e-01,-2.067092955112457275e-01,6.899141073226928711e-01,-1.345979869365692139e-01,-1.270470172166824341e-01,-8.422383069992065430e-01,-2.560319602489471436e-01,1.395729482173919678e-01,4.285541474819183350e-01,5.797733366489410400e-02,-6.788383126258850098e-01,1.354140490293502808e-01,4.291650839149951935e-03,3.348880112171173096e-01,-3.733960390090942383e-01
-9.028590321540832520e-01,-1.156409680843353271e-01,6.689856052398681641e-01,-3.374589681625366211e-01,-1.238664016127586365e-01,-1.094284839928150177e-02,3.256889432668685913e-02,-7.510344386100769043e-01,-2.275632917881011963e-01,-3.246088027954101562e-01,-1.667584478855133057e-01,1.488695740699768066e-01,6.890791058540344238e-01,6.212931871414184570e-01,8.233199827373027802e-03,7.760544419288635254e-01,5.035760402679443359e-01,4.879655838012695312e-01,-2.978929281234741211e-01,-3.847079277038574219e-01,-1.139692664146423340e+00,3.326138257980346680e-01,-1.224598735570907593e-01,2.143892347812652588e-01,1.587111949920654297e-01,-3.455810844898223877e-01,2.950886785984039307e-01,3.565770387649536133e-01,3.469963669776916504e-01,-2.653632760047912598e-01
-9.049149155616760254e-01,-2.643213868141174316e-01,6.144567131996154785e-01,-3.581505417823791504e-01,-9.887360781431198120e-02,-1.246565878391265869e-01,-5.159616842865943909e-02,-8.157696127891540527e-01,-1.381276845932006836e-01,-4.329191744327545166e-01,-3.367465436458587646e-01,1.850520223379135132e-01,6.401315331459045410e-01,6.319155097007751465e-01,1.165994629263877869e-01,5.446767807006835938e-01,4.458846449851989746e-01,5.684375762939453125e-01,-2.540750205516815186e-01,-8.236030489206314087e-02,-1.001409649848937988e+00,3.440462984144687653e-03,5.923622101545333862e-02,3.487841486930847168e-01,6.893470883369445801e-02,-2.583730816841125488e-01,2.524783611297607422e-01,3.564102649688720703e-01,5.420931577682495117e-01,-3.049448430538177490e-01
-8.959156274795532227e-01,-6.191341876983642578e-01,-4.780017733573913574e-01,-5.045762062072753906e-01,1.780544072389602661e-01,5.272907018661499023e-01,2.185393497347831726e-02,-6.861133575439453125e-01,-1.634294837713241577e-01,-2.830438315868377686e-01,-2.000290453433990479e-01,-6.351469159126281738e-01,1.479670166969299316e+00,1.685290455818176270e+00,-5.379039049148559570e-01,7.373423874378204346e-02,4.824519157409667969e-01,7.661085575819015503e-02,-6.831070780754089355e-02,-9.369168281555175781e-01,-3.845253959298133850e-02,-7.961802184581756592e-02,-6.361256353557109833e-03,9.276306629180908203e-02,-2.125991880893707275e-01,-5.777493715286254883e-01,-5.204656720161437988e-01,-1.212302222847938538e-01,1.360139250755310059e-01,-1.906359940767288208e-01
-7.158968448638916016e-01,1.019499450922012329e-01,-8.978420495986938477e-02,-6.282445043325424194e-02,-1.374538093805313110e-01,5.620834231376647949e-01,4.007559120655059814e-01,-2.487157434225082397e-01,-2.633054852485656738e-01,1.340964287519454956e-01,-6.648527979850769043e-01,7.027829885482788086e-01,-1.092913895845413208e-01,-5.188819169998168945e-01,3.432782739400863647e-02,1.061861291527748108e-01,1.516548544168472290e-01,1.579269468784332275e-01,-2.551882266998291016e-01,-5.575895309448242188e-02,6.761957406997680664e-01,2.818545103073120117e-01,4.402833804488182068e-02,5.513354539871215820e-01,2.300890684127807617e-01,3.761061728000640869e-01,9.347981214523315430e-02,8.571286797523498535e-01,-7.980352640151977539e-02,1.920607686042785645e-01
-1.064810872077941895e+00,-3.216853737831115723e-01,3.977261781692504883e-01,-3.043089210987091064e-01,6.022148951888084412e-02,-2.981955744326114655e-02,-1.447681635618209839e-01,-5.358656644821166992e-01,-4.743039011955261230e-01,-8.951069116592407227e-01,-1.967781931161880493e-01,-3.757447302341461182e-01,2.522869706153869629e-01,2.118332087993621826e-01,-1.506164949387311935e-02,-1.398291736841201782e-01,4.807053804397583008e-01,6.823343634605407715e-01,-4.333159625530242920e-01,2.301610857248306274e-01,-1.004162907600402832e+00,2.605771124362945557e-01,1.647918373346328735e-01,7.509039044380187988e-01,5.416718721389770508e-01,-7.327068597078323364e-02,2.176133245229721069e-01,-1.269613057374954224e-01,7.095483541488647461e-01,-5.922189354896545410e-01
-4.475144743919372559e-01,-3.810518085956573486e-01,3.626246154308319092e-01,-3.640150129795074463e-01,3.002209030091762543e-02,-7.545761018991470337e-02,-3.821754753589630127e-01,-4.544880688190460205e-01,-2.268233299255371094e-01,-2.351660877466201782e-01,-3.417324423789978027e-01,7.599915564060211182e-02,8.269001245498657227e-01,8.493097424507141113e-01,-6.858032196760177612e-02,-4.403111338615417480e-02,3.584770262241363525e-01,5.487204194068908691e-01,-2.230886816978454590e-01,-2.234263531863689423e-02,-1.107775211334228516e+00,-3.439258038997650146e-02,1.693744808435440063e-01,4.569198191165924072e-01,1.988198608160018921e-02,-5.805434584617614746e-01,1.670569330453872681e-01,1.668842434883117676e-01,4.296808540821075439e-01,-3.333468437194824219e-01
-6.080879569053649902e-01,-4.981098473072052002e-01,1.354764848947525024e-01,-7.899875640869140625e-01,7.020521759986877441e-01,-3.107186853885650635e-01,-1.041242480278015137e-01,-4.775289893150329590e-01,8.929956704378128052e-02,-7.507888227701187134e-02,-1.558822672814130783e-02,6.783965229988098145e-01,4.488075077533721924e-01,-1.918849647045135498e-01,2.799095585942268372e-02,-4.305607974529266357e-01,-1.374816447496414185e-01,7.558069825172424316e-01,1.132481638342142105e-02,-4.015485942363739014e-01,-3.773022070527076721e-02,3.383868932723999023e-01,5.386334061622619629e-01,1.835145205259323120e-01,-2.713679969310760498e-01,-1.564934700727462769e-01,-1.293666511774063110e-01,6.440979242324829102e-01,1.982616446912288666e-02,6.669402867555618286e-02
-1.156514696776866913e-02,7.247022390365600586e-01,-6.796069741249084473e-01,-2.582578957080841064e-01,4.542840421199798584e-01,-6.701242923736572266e-02,-4.628232121467590332e-01,-7.450039982795715332e-01,-9.823344945907592773e-01,-3.206605613231658936e-01,2.390925437211990356e-01,-8.998888544738292694e-03,2.738143205642700195e-01,6.693016886711120605e-01,-1.003116011619567871e+00,-4.869784116744995117e-01,1.410994380712509155e-01,4.580657184123992920e-01,-5.000649094581604004e-01,-3.191151916980743408e-01,-5.576068162918090820e-01,1.602449864149093628e-01,2.667598128318786621e-01,2.100031636655330658e-02,-1.266012042760848999e-01,-1.768743872642517090e+00,-4.008940458297729492e-01,-4.093699455261230469e-01,1.086623549461364746e+00,-9.275778532028198242e-01
-5.918735861778259277e-01,-2.676151134073734283e-02,4.172307550907135010e-01,-3.968781530857086182e-01,1.045671477913856506e-02,5.048995092511177063e-02,-1.025264039635658264e-01,-4.427444636821746826e-01,-2.339923381805419922e-01,3.668773546814918518e-02,-1.655288189649581909e-01,1.555682867765426636e-01,8.471853137016296387e-01,6.854290366172790527e-01,1.904060877859592438e-02,3.759662210941314697e-01,2.108891606330871582e-01,4.681550264358520508e-01,-2.960641980171203613e-01,-3.871967494487762451e-01,-1.325595021247863770e+00,1.210656985640525818e-01,4.493483155965805054e-02,1.942341476678848267e-01,3.605082165449857712e-03,-6.339303851127624512e-01,8.234893530607223511e-02,3.492555618286132812e-01,6.817353367805480957e-01,-2.366344332695007324e-01
-4.554756879806518555e-01,-3.355255722999572754e-01,3.449486494064331055e-01,-2.195480614900588989e-01,-1.279136091470718384e-01,1.621800810098648071e-01,-3.507474958896636963e-01,-4.255398809909820557e-01,-3.713293969631195068e-01,-1.785106062889099121e-01,-4.758237302303314209e-01,3.447293639183044434e-01,4.909637570381164551e-01,1.044438257813453674e-01,4.490860104560852051e-01,-8.659340441226959229e-02,4.118373095989227295e-01,8.934444189071655273e-01,-3.125557601451873779e-01,4.746866598725318909e-02,-6.814515590667724609e-01,1.583295762538909912e-01,5.441945195198059082e-01,-6.766743957996368408e-02,-1.994140148162841797e-01,-2.809759378433227539e-01,-1.170590706169605255e-02,2.629245072603225708e-02,5.354576706886291504e-01,-3.426948189735412598e-01
-5.690256953239440918e-01,-3.481686115264892578e-01,3.140665292739868164e-01,-2.151942551136016846e-01,-8.188728243112564087e-02,3.020320534706115723e-01,-1.838035434484481812e-01,-5.849040746688842773e-01,-2.972994148731231689e-01,2.691314928233623505e-02,-2.611894905567169189e-01,2.679753601551055908e-01,4.718304276466369629e-01,2.853592038154602051e-01,4.721319675445556641e-01,-1.093062981963157654e-01,3.217274248600006104e-01,9.171483516693115234e-01,-2.285578250885009766e-01,-2.422816492617130280e-02,-5.138503909111022949e-01,7.321210205554962158e-02,4.080936312675476074e-01,-1.033943071961402893e-01,-1.361530125141143799e-01,-3.827272057533264160e-01,-4.924150183796882629e-02,-1.547570340335369110e-02,5.342125892639160156e-01,-1.001955345273017883e-01
-7.880193591117858887e-01,-5.399505496025085449e-01,-3.418949544429779053e-01,-6.793064475059509277e-01,6.266176700592041016e-01,-3.369189202785491943e-01,2.717525064945220947e-01,-1.147320508956909180e+00,-8.149217367172241211e-01,-9.847121238708496094e-01,-2.491514533758163452e-01,-7.119621038436889648e-01,1.972649544477462769e-01,1.276519656181335449e+00,-7.954910993576049805e-01,-1.624482572078704834e-01,1.833191327750682831e-02,1.306895911693572998e-01,-5.005066394805908203e-01,-5.870841816067695618e-02,-5.075578093528747559e-01,2.298394963145256042e-02,-5.855337977409362793e-01,6.708759665489196777e-01,-2.007306553423404694e-03,-6.112755089998245239e-02,-2.458186745643615723e-01,-8.354174345731735229e-02,1.159331917762756348e+00,-4.562618136405944824e-01
-7.738845348358154297e-01,-1.977079808712005615e-01,4.294466674327850342e-01,-4.534710049629211426e-01,-1.352691352367401123e-01,-1.807388365268707275e-01,-1.560389548540115356e-01,-1.331270575523376465e+00,-1.059560477733612061e-01,-5.540645122528076172e-01,-2.932411432266235352e-01,-1.183364316821098328e-01,7.728372812271118164e-01,1.373612284660339355e+00,-1.863701045513153076e-01,5.264218449592590332e-01,1.414731796830892563e-02,6.337334513664245605e-01,-7.626309245824813843e-02,-2.360282540321350098e-01,-6.622035503387451172e-01,-2.917559146881103516e-01,3.794454038143157959e-02,4.409452080726623535e-01,1.787940859794616699e-01,-3.219169080257415771e-01,1.256938725709915161e-01,9.706863760948181152e-02,3.688879609107971191e-01,-1.422741711139678955e-01
1.957155317068099976e-01,-9.468131512403488159e-02,3.470412492752075195e-01,-8.213247060775756836e-01,2.512875795364379883e-01,5.891721248626708984e-01,-4.404979348182678223e-01,1.886996477842330933e-01,1.106707975268363953e-01,-2.457612603902816772e-01,-2.544116675853729248e-01,-2.125946134328842163e-01,-2.761563062667846680e-01,1.519614756107330322e-01,7.791950553655624390e-02,-4.954889714717864990e-01,1.162923499941825867e-01,7.733839750289916992e-01,-6.349369138479232788e-02,-1.152817234396934509e-01,6.875995397567749023e-01,6.211823821067810059e-01,6.397335529327392578e-01,2.069288492202758789e-02,-1.410762816667556763e-01,-3.789177238941192627e-01,2.008006870746612549e-01,-4.704324901103973389e-02,3.806106001138687134e-02,-4.136441946029663086e-01
-1.987531185150146484e-01,-2.297177761793136597e-01,-3.721531927585601807e-01,-2.102466672658920288e-01,1.583156548440456390e-02,-1.641386002302169800e-01,-8.366775512695312500e-01,-3.051231801509857178e-01,-3.236639499664306641e-01,-1.095295548439025879e+00,-4.716341197490692139e-01,-8.366361260414123535e-01,1.368676126003265381e-01,1.193565249443054199e+00,-3.850542604923248291e-01,-2.667336165904998779e-01,8.695935457944869995e-02,4.693736135959625244e-01,-7.027177214622497559e-01,-6.550142168998718262e-01,-4.868297278881072998e-01,-7.428698241710662842e-02,5.770074725151062012e-01,6.381867527961730957e-01,5.281154513359069824e-01,-9.334366321563720703e-01,-6.618154048919677734e-01,-9.485269784927368164e-01,6.974593997001647949e-01,-1.692225575447082520e+00
6.448947787284851074e-01,7.839249968528747559e-01,-3.149785101413726807e-01,-4.765954315662384033e-01,-5.922363400459289551e-01,-6.684492230415344238e-01,-1.570267677307128906e+00,2.242323011159896851e-02,-1.011836171150207520e+00,-2.386613935232162476e-01,6.776491403579711914e-01,7.471866440027952194e-03,8.609935641288757324e-03,9.170764684677124023e-01,-8.531785011291503906e-01,-9.373714774847030640e-02,8.761825561523437500e-01,3.505325317382812500e-01,-1.464224100112915039e+00,-5.656439065933227539e-01,-4.188528358936309814e-01,-3.118005990982055664e-01,4.150664806365966797e-01,2.941835522651672363e-01,1.028726816177368164e+00,-1.300545692443847656e+00,1.076504141092300415e-01,-2.804347276687622070e-01,1.758833289146423340e+00,-1.601433277130126953e+00
9.268177300691604614e-02,2.991499006748199463e-01,-6.803737282752990723e-01,-9.598496556282043457e-01,-1.389963924884796143e-01,-1.947199851274490356e-01,-1.032496809959411621e+00,-1.137425422668457031e+00,-1.086160659790039062e+00,-3.557411134243011475e-01,7.817547321319580078e-01,-1.076862737536430359e-01,-3.314929306507110596e-01,6.030048727989196777e-01,-1.079440593719482422e+00,1.462957113981246948e-01,3.695254400372505188e-02,2.107205092906951904e-01,-8.353020548820495605e-01,-3.741968274116516113e-01,-1.232278496026992798e-01,-1.642495691776275635e-01,6.202342510223388672e-01,9.862776845693588257e-02,-8.168435841798782349e-02,-1.119457960128784180e+00,-2.559466361999511719e-01,-6.356115341186523438e-01,1.647931218147277832e+00,-1.607029676437377930e+00
-2.272131592035293579e-01,-2.596451342105865479e-01,-8.552240729331970215e-01,-2.524563670158386230e-01,1.078911662101745605e+00,2.971207201480865479e-01,8.082461357116699219e-02,-3.241756260395050049e-01,-2.968896329402923584e-01,-5.373818278312683105e-01,-1.854900419712066650e-01,-2.732825875282287598e-01,1.494484305381774902e+00,1.638725519180297852e+00,-1.259787678718566895e+00,-4.175337404012680054e-02,1.919344514608383179e-01,2.028782218694686890e-01,-4.883461818099021912e-02,-3.614519238471984863e-01,-3.717679083347320557e-01,-5.670244805514812469e-03,-1.734368354082107544e-01,-2.016959935426712036e-01,-1.839000135660171509e-01,-1.063826680183410645e+00,-8.439450263977050781e-01,-4.494615495204925537e-01,1.200909260660409927e-02,-1.078987956047058105e+00
-6.422759890556335449e-01,-5.773235857486724854e-02,-3.956361413002014160e-01,-3.131969869136810303e-01,3.285553753376007080e-01,1.448928564786911011e-01,-4.828724563121795654e-01,-8.609866350889205933e-02,-8.243618607521057129e-01,-2.720003128051757812e-01,-8.809104561805725098e-03,-3.941216468811035156e-01,3.468487858772277832e-01,8.169498443603515625e-01,-3.557738661766052246e-01,-2.782427370548248291e-01,2.509160935878753662e-01,5.329967737197875977e-01,-7.402196526527404785e-01,-6.988748162984848022e-02,-7.929353117942810059e-01,5.578053183853626251e-03,-1.255013197660446167e-01,2.011522948741912842e-01,3.861456811428070068e-01,-8.867060542106628418e-01,-2.357890307903289795e-01,-4.959844946861267090e-01,7.054751515388488770e-01,-7.306290864944458008e-01
-2.855237424373626709e-01,-3.142744898796081543e-01,3.209510147571563721e-01,-8.754749596118927002e-02,2.617407441139221191e-01,-4.647882580757141113e-01,-2.030027657747268677e-01,1.041750311851501465e-01,-5.178450942039489746e-01,1.095974743366241455e-01,1.849671900272369385e-01,6.117711067199707031e-01,3.520495295524597168e-01,8.220137953758239746e-01,2.495399564504623413e-01,-3.489132523536682129e-01,1.355034857988357544e-01,4.136630594730377197e-01,-1.679214984178543091e-01,-3.783426284790039062e-01,-5.897572040557861328e-01,-2.175722718238830566e-01,2.821067869663238525e-01,7.335834950208663940e-02,4.506141245365142822e-01,-8.030133247375488281e-01,-5.099263191223144531e-01,1.207235679030418396e-01,3.873359560966491699e-01,-1.745219677686691284e-01
-1.828198671340942383e+00,-3.706119954586029053e-01,2.696872949600219727e-01,-7.183341383934020996e-01,6.103474497795104980e-01,-3.438136577606201172e-01,-5.315148234367370605e-01,2.873774245381355286e-02,2.407424896955490112e-01,-5.216574072837829590e-01,-7.357677817344665527e-01,-1.113811507821083069e-01,1.233472347259521484e+00,1.008787676692008972e-01,-3.150793015956878662e-01,6.194669008255004883e-01,9.500140696763992310e-02,2.744605764746665955e-02,-2.084504365921020508e-01,-7.259570360183715820e-01,-4.173527956008911133e-01,-2.750963568687438965e-01,1.160929560661315918e+00,2.484731674194335938e-01,5.548613071441650391e-01,3.643603324890136719e-01,-1.845134347677230835e-01,-2.770082950592041016e-01,-8.571403101086616516e-03,-3.472444117069244385e-01
-2.598803341388702393e-01,-6.588864326477050781e-02,5.250120162963867188e-01,-8.099337816238403320e-01,1.297680884599685669e-01,5.005789399147033691e-01,-1.673985570669174194e-01,2.730951905250549316e-01,-1.566849201917648315e-01,-2.249765396118164062e-01,-5.021828413009643555e-02,-5.596420168876647949e-02,-1.665594577789306641e-01,5.407682061195373535e-01,6.878890097141265869e-02,-8.956655114889144897e-02,2.053947001695632935e-01,8.255732059478759766e-02,-4.190602302551269531e-01,-2.897915542125701904e-01,2.231694906949996948e-01,1.799993664026260376e-01,5.435303449630737305e-01,-2.971081808209419250e-02,-6.346055269241333008e-01,-6.907184123992919922e-01,1.585968881845474243e-01,4.241726174950599670e-02,4.406533837318420410e-01,6.201078742742538452e-02
-2.991886436939239502e-01,-2.181952893733978271e-01,-3.824706003069877625e-02,-3.602823615074157715e-01,2.706256136298179626e-02,-1.645690351724624634e-01,-4.279254376888275146e-01,-5.041615366935729980e-01,-3.833863437175750732e-01,-2.149453014135360718e-01,-5.503523349761962891e-01,3.246996998786926270e-01,4.130755066871643066e-01,3.791243135929107666e-01,3.882682323455810547e-01,-7.687552273273468018e-02,1.452996283769607544e-01,6.771204471588134766e-01,-6.010455489158630371e-01,-1.272469162940979004e-01,-5.946600437164306641e-01,-2.922608889639377594e-02,5.624769330024719238e-01,-1.237731277942657471e-01,-1.933009922504425049e-01,-4.588022530078887939e-01,-2.992240190505981445e-01,-9.569422155618667603e-02,4.867809414863586426e-01,-5.055561661720275879e-01
-4.846518933773040771e-01,-1.637643389403820038e-02,4.542753696441650391e-01,-8.120419383049011230e-01,-8.320374041795730591e-02,5.489466190338134766e-01,3.765090135857462883e-03,-5.269862338900566101e-02,-1.424787640571594238e-01,-3.798816204071044922e-01,-2.001949101686477661e-01,1.537214517593383789e-01,-3.868918120861053467e-01,5.837550163269042969e-01,-1.637507230043411255e-01,-1.184391453862190247e-01,1.273819357156753540e-01,-1.979442313313484192e-02,-3.165791034698486328e-01,-2.824257686734199524e-02,5.330817699432373047e-01,1.672075390815734863e-01,3.662712872028350830e-01,-2.175734844058752060e-03,-9.362932443618774414e-01,-1.920319199562072754e-01,2.039263099431991577e-01,-1.031848266720771790e-01,2.098161578178405762e-01,-7.324863970279693604e-02
-1.411095619201660156e+00,-1.827841252088546753e-01,-2.126909196376800537e-01,-7.768231630325317383e-01,4.667091071605682373e-01,6.731726229190826416e-02,-7.320325076580047607e-02,-8.564131259918212891e-01,-6.574217677116394043e-01,-1.190462470054626465e+00,-1.698705740272998810e-02,-1.261581301689147949e+00,6.088446974754333496e-01,8.078882694244384766e-01,-1.198120951652526855e+00,5.333001017570495605e-01,-1.032539010047912598e-01,3.723978400230407715e-01,2.265842445194721222e-02,3.179550468921661377e-01,-4.283999800682067871e-01,2.835567593574523926e-01,-1.739863902330398560e-01,5.620895624160766602e-01,1.158791333436965942e-01,-3.881697356700897217e-01,-3.487095236778259277e-01,-2.887595295906066895e-01,6.001102924346923828e-01,-8.149613142013549805e-01
-1.172954797744750977e+00,1.189648509025573730e-01,2.061178721487522125e-02,4.980400204658508301e-01,-2.261003404855728149e-01,1.295874714851379395e+00,-4.790355265140533447e-01,-3.453226089477539062e-01,2.749979794025421143e-01,-6.459683775901794434e-01,-9.644184112548828125e-01,-3.150763511657714844e-01,9.616664648056030273e-01,-4.537836313247680664e-01,-5.797019004821777344e-01,4.424763619899749756e-01,2.438887059688568115e-01,-1.836058199405670166e-01,4.787096083164215088e-01,-7.646084576845169067e-02,-4.532204866409301758e-01,-3.453812301158905029e-01,6.521474123001098633e-01,-4.175917208194732666e-01,-1.028838306665420532e-01,8.481791615486145020e-02,3.680033087730407715e-01,1.930380344390869141e+00,1.576937586069107056e-01,-2.546213865280151367e-01
